App Name,App ID,Review Title,Rating,Content
Fabulous: Daily Habit Tracker,1203637303,Stealing is not a business model…,1,"Almost $500 was wrongfully taken from my account even though I unsubscribed before the free trial ended. I provided clear proof of my cancellation, yet they are refusing a refund, hiding behind a vague “policy.” This is blatant theft and a clear scam. Stealing is not a business model…"
Fabulous: Daily Habit Tracker,1203637303,scam,1,this is a scam. there is no free trial and they will charge you for multiple subscriptions after cancelling
Fabulous: Daily Habit Tracker,1203637303,Unapproved charges - scam! Beware,1,This app charges you for things you did not sign up for. Avoid at all costs.
Fabulous: Daily Habit Tracker,1203637303,Overly Complicated,1,This app is very pretty but that’s about it. For what the app is trying to achieve it should be far more simplified and straightforward. I’m sure it works for some but not for me.
Fitbit: Health & Fitness,462638897,Buggy update,1,Since the last update the device keeps disconnecting from my phone. Sleep tracking is extremely inaccurate. Not sure if I will persevere with Fitbit.
Fitbit: Health & Fitness,462638897,Can not use,1,"My email was not used and deleted, so I can’t get into my account. So useless."
Fitbit: Health & Fitness,462638897,Sleep Benchmarking,4,"Now, when benchmarking is selected the app crashes.   Always found benchmarking successful in helping to understand sleep pattern."
Fitbit: Health & Fitness,462638897,Used to be good,1,"The app used to look good and it worked well. Now it looks basic, is harder to find the data you want, and is extremely buggy (some sections don’t load etc.)  Thanks google."
Fitbit: Health & Fitness,462638897,Not tracking sleep,1,"Since the takeover by Google, the sleep tracking is not working. It has been very reliable up and until now. Once my current Fitbit charge 5 dies I will look for other more reliable alternatives."
I am - Daily Affirmations,874656917,Shifty,1,I said it would notify me after 3 days of free trial. But it did not. And just like that signed me up for A WHOLE YEAR!!!!! I did not want this!!!
I am - Daily Affirmations,874656917,Not free!,1,I had to answer a bunch of questions just to find out that i only had a three day free trial. I suggest you add to the app another setting where people can at least get the most basic features for free.
I am - Daily Affirmations,874656917,A nice idea not executed well,2,"The idea of this app is nice, but the absurd frequent rate of change of the affirmations during the day and the seemingly blatant disregard the notifications have for the user’s settings make it more of a nuisance than anything else. If I say I don’t want reminders or notifications, I truly mean that I don’t want reminders or notifications, and it’s poor UX to hide the toggles for those settings across multiple screens. The option to see a single affirmation for the day/week would be a great addition. Seeing a new one every hour, despite the user’s settings, doesn’t give the human brain long enough to consider it, let alone adopt it."
I am - Daily Affirmations,874656917,Great App,5,"I have been using I am for a while and it just keeps getting better. I enjoy receiving affirmations throughout the day on my phone or my watch. When they bank up it is a nice mindful moment to stop and read through them all. Lately, I had been through all the relevant categories of affirmations and honestly, I was starting to get bored. Then I found the AI function! I am impressed. This is exactly what I wanted. Please keep refining and improving the app. It is a life changer."
I am - Daily Affirmations,874656917,App is amazing but could you bring the theme back,4,"Since the last few updates, the plain theme (plain black letter with white background) was removed. Could you please bring it back?"
Peptalk: Daily Self Motivation,976885594,Money hungry and misleading,1,I am thoroughly dissatisfied by the app. It allows maybe 30 seconds worth of content and puts everything else behind a pay wall. The features are hard to navigate and their customer service team is unhelpful and slow. The yearly sale that pops up bypasses the 3 day trial period which they do not inform you of and will not give you any help whatsoever when you ask for a refund. I’m writing a review to apple directly to try and get a refund. Be very wary if you choose to use the app.
Peptalk: Daily Self Motivation,976885594,Scam don't download,1,Deducted $20 on a trial period  straight up. What a scam
Peptalk: Daily Self Motivation,976885594,What i needed,5,This hit the spot when I did not feel like taking the next step to greatness
Peptalk: Daily Self Motivation,976885594,Perfect!!,5,A great app for the morning drive to work!! 100% satisfied on day 2!!
Peptalk: Daily Self Motivation,976885594,This is what I needed,5,I’ve got too long let other voices in my head. The positivity this app feeds me to be who I was supposed to be
"Grit: Habits, Goals, Checklist",6446997766,It’s pretty good,5,This app helps me become more organised especially targeting to my energy levels but if there was also times in the app so I could set a daily routine that would help a lot
"Grit: Habits, Goals, Checklist",6446997766,WHY DO THESE HAVE A PRICE,1,Cant i make a routine without paying??????????????
"Grit: Habits, Goals, Checklist",6446997766,It’s a must pay for app,1,Typical can’t do anything app unless you pay for subscription
"Grit: Habits, Goals, Checklist",6446997766,hi,2,i thought this app would sorta help me as a kid to plan out my morning so it’s not always rushed. turns out that’s not true. it said i could only do 3 things and i had to pay for the rest. MAKE IT FREE!!!
"Grit: Habits, Goals, Checklist",6446997766,Life changing,5,There is nothing like it it’s a must
Quotes” Daily Inspiration,627194294,Cool,5,This app is great 👍 l love it so much
Quotes” Daily Inspiration,627194294,Love it!!,5,"Ad free and easy to use, has great potential to make Instagram quotes out of!!"
Quotes” Daily Inspiration,627194294,This app is,5,Great and it for freeeee
Quotes” Daily Inspiration,627194294,Yeet,5,Dunno yeet
Quotes” Daily Inspiration,627194294,Perfect app,5,"Downloading this app was really one of the best things that ever happened in my whole life, it’s amazing I just feel like crying right now it’s is AMAZING  I really think that everyone should download this appp LOVE IT 👍👍👍👍👍🤗🤗"
Productive - Habit Tracker,983826477,Used to be affordable,1,App used to be affordable in 2020 when i first used it. Since then price has doubled and free trial only lasts a week.
Productive - Habit Tracker,983826477,Great but needs sync functionality,4,"Great app, would love to be able to sync between iPad and iPhone though. Seems like an oversight. I am a premium subscriber."
Productive - Habit Tracker,983826477,Got really greedy,1,"I was happy enough to pay the $60 annual fee for the ability to see history: had I given my dog her monthly flea meds?  But then they doubled it, so I went back to free. Now, to create a new habit they want me to pay $10 a week or $150 a year?! The gamification does nothing for me, and things like alerts or whatever are basically ways to cause anxiety (look at the psychology research) not actually help people get motivated - it does the opposite. So now they’re trying to turn something simple that was really useful into a way to gouge people. Really disappointing."
Productive - Habit Tracker,983826477,Just about to double in price!,1,Great app that does everything I need it to do. Just got a random alert that the annual price is about to DOUBLE for zero app improvements in years to its value or features. So I immediately cancelled my subscription. Disappointed snd annoyed by the blatant display of GREED
Productive - Habit Tracker,983826477,I Highly recommend this,5,The most fascinating part of this app is the way it works with your own needs
Weight Loss Hypnosis,576997550,Helps me get back on track,5,Post Christmas or any time I feel myself slipping back into old habits I use the app to get back on track.
Weight Loss Hypnosis,576997550,Lost weight!!!(updated!),5,"(Deleted old review)  Update::  I have lost weight!!! So after about 3 months of listening consistently..  I really noticed big changes (and as I say that I realise they’re words in the hypnosis!)  But I have!  I started feeling really good about myself, feeling like I was working towards my own vision for myself and I started dedicating myself more to exercise and eating better!  Devoting time and effort to my body!  I am feeling the best I have felt in a loong time! Consistency (over time)  is key!"
Weight Loss Hypnosis,576997550,When are you updating,1,You need to update the pro apps we have paid good money for them and deserve to be able to use what we paid for.
Weight Loss Hypnosis,576997550,Lose weight,5,Subliminal messages gently lull you off to sleep with pleasant images and a soft soothing voice. Works brilliantly for me.
Weight Loss Hypnosis,576997550,Best app for helping weight loss,5,I have been using this app for 5 months and have lost 14 kgs without even trying to diet. It has allowed me to control my food choices and has stopped me from emotional eating as well. I now walk into the pantry and look at the food and walk back out again without having food in my hand where as before the app I would walk out with unhealthy snacks. I use it every night before sleep and it helps me go to sleep as well. Definitely worth the investment.
Fitness Buddy Home Gym Workout,514780106,Pauses music everytime you view and exercise,1,Pauses music everytime you view and exercise
Fitness Buddy Home Gym Workout,514780106,Be Careful,1,I have paid for an annual subscription however my account was deleted not long after. Going around in circles with Danica refusing to fix my issue. Don’t pay for something you won’t receive people and horrible customer service…beware…
Fitness Buddy Home Gym Workout,514780106,Inconsistent Pricing,2,"I’m trying to upgrade to the premium version. It says subscription is $29.99 a year then when you click on it, the price changes to $42.99. Which one is it? Is this some sort of click bait?"
Fitness Buddy Home Gym Workout,514780106,Scam app,1,Just charged me $80 then wants another $46 don’t bother I want my money back
Fitness Buddy Home Gym Workout,514780106,Okay,3,"Wasn’t to bad, would be great if it was actually free and no hidden in app purchases !!"
Reflectly - Journal & AI Diary,1241229134,This is me,5,When I downloaded this app my life changed
Reflectly - Journal & AI Diary,1241229134,Reflecty- journal ai diary,2,Bought on discount the app. It says I must be premium to add voice journaling. I just can tap. Barely write much when I used my microphone. Adds lots of other apps I can’t add as a gift  - have too many already- and never opted for bundles. Too confusing when I just asked for journaling. Wrote to support that never replied. Disappointed by this product for my needs
Reflectly - Journal & AI Diary,1241229134,Very good,5,I find it good for those who need it
Reflectly - Journal & AI Diary,1241229134,Amazing 🤩,5,So I was struggling from low self esteem and I’ve tried multiple apps to help me get motivation and none of them worked but reflecty is something else it’s so amazing because you have a daily quote and a daily challenge as well as a daily gratitude reminder!! This has helped me so much!! 10/10 recommended ❤️❤️🤩🤩
Reflectly - Journal & AI Diary,1241229134,Helped keep track of my mental state and was super cute,4,Great messages and benefits
Gratitude: Self-Care Journal,1372575227,How blesssed we are,5,All power to you for creating this simple daily app to remind us what and who we are grateful for.
Gratitude: Self-Care Journal,1372575227,Such a beautiful app,5,Super happy with downloading this app it has really helped me be more grateful everyday!
Gratitude: Self-Care Journal,1372575227,The one that makes me stick,5,"I tried A LOT of self-care app. I ended up getting bored, or just simply having no interest at all after few weeks. This is the only app that will make me go back and write. Yes I skipped it for few weeks/months, but I always go back to write. I also love how they have questions to help me write, because I am that someone who has a lot to say, but when they ask me to write it, I go blank!"
Gratitude: Self-Care Journal,1372575227,My Gratitude app,5,Very happy and very helpful using this great little app Thank you thank you thank you I am very blessed Rusty 1770
Gratitude: Self-Care Journal,1372575227,Thank you💋🥰,5,Gratitude has made me feel a lot better about my self and the world
Daily Quote - Positive quotes,586028606,Hasn’t been updated,2,"The app used to be great, now the quotes are being repeated - I’ve seen the same one on different days for months now.  The widget is also stuck on one quote and has been for months."
Daily Quote - Positive quotes,586028606,Very refreshing,5,Beautiful photos and wise words.  Very good!
Daily Quote - Positive quotes,586028606,Really great app,5,I find this app really fun and very well done I love reading
Daily Quote - Positive quotes,586028606,Best app ever,5,App is the best app I’ve ever downloaded it keeps me happy and motivated and I couldn’t have been better without it
Daily Quote - Positive quotes,586028606,Nice quotes,3,This app is a good app to use but I can’t remove the badge app icon on my app on the Home Screen
Balance: Meditation & Sleep,1361356590,Highly recommend,5,There’s something for everyone and something for everyday in the wonderful app.
Balance: Meditation & Sleep,1361356590,Meditation app,4,"I’ve been using this app since July 2024 and I have learned more in the last 8 months about meditation than I have in years of practice. I especially like that you can choose different plans on a daily basis, depending on what you feel you need."
Balance: Meditation & Sleep,1361356590,I owe my wellbeing to this app - Beyond Perfect,5,"It has changed my life. I’ve been using Balance for the last 5 years, supporting my life’s biggest changes.   It’s helped me since I was in my final year of high school during COVID, and then into university, and then through my parents’ divorce, and then through my first heartbreak and nearly losing my little brother. It has helped me tremendously in building emotional resilience and soothing my anxiety disorder. I am stronger for it.   This is truly the best app for meditation training, and well worth the paid subscription or life time payment if you make it a consistent habit using the free singles.   Ofosu and Leah, you guys are legends. Honestly, thank you for this."
Balance: Meditation & Sleep,1361356590,Not Free,1,How can you advertise free for a year ? When clearly it’s not free ?
Balance: Meditation & Sleep,1361356590,Meditation & sleep,5,Its great
Quotes Creator - Text on Photo,895331100,Annoying,1,The new feature is super annoying
Quotes Creator - Text on Photo,895331100,Quotes,5,This app is AMAZING and it is just great and free
Quotes Creator - Text on Photo,895331100,Easy to use,5,Like this app easy to use and has some great options design wise
Quotes Creator - Text on Photo,895331100,The best,5,"I only use the free version, I love the ease of using the site. I would recommend this App. I use it all the time."
Quotes Creator - Text on Photo,895331100,Simple to use,4,This is a great app. It’s very simple to use and has a wide range of options of how you can create your quotes.
Moonly: Moon Calendar & Phases,1489889871,Good customer service,4,There’s nowhere to retrieve a yearly purchase in the app but it’s asking you to pay again!   Update:- The issue has been resolved. Thank you!
Moonly: Moon Calendar & Phases,1489889871,Still more to pay after moonly plus,1,"I was very upset to find out that the $100 lifetime access to Moonly Plus was not the actual complete access it seems to be. There is an extra payment for the runes component of $80, and another $80 for access to morning and evening rituals, as well as an extra $15 for a personal yearly forecast.   I was also extremely disappointed that there is no option to choose between using the eastern or western astrology signs, as I feel that my western sun and moon signs are more accurate.  I have not tested out the other ‘extra’ features as yet, but so far am extremely disappointed, and wish that the lifetime access was actually access to everything, and that they had the option of choosing the astrology system, at the very least for the actual birth chart itself."
Moonly: Moon Calendar & Phases,1489889871,Used to love this app,1,"I purchased a lifetime subscription in 2022, recently the app has not allowed me to use any of the features and won’t let me restore the purchase or any of my data. The developers website is down, the restore feature isn’t working and I am extremely annoyed and upset."
Moonly: Moon Calendar & Phases,1489889871,Waste of money,2,"I paid for the subscription then not only had I paid for a subscription but after you pay for the subscription it makes you pay for another one time payment  before you can even use the app so I’ve wasted money on nothing, I got zero information out of my subscription"
Moonly: Moon Calendar & Phases,1489889871,The worst,1,The app is so inaccurate and not worthy the money. I’ve been a Pisces my whole life and I keeps telling me I’m a Taurus. Will be seeking a refund through Apple. Such a rip off
My Diet Coach - Weight Loss,552341639,Hey,5,Hey
My Diet Coach - Weight Loss,552341639,Great but not in Australia,3,I liked the app but I couldn’t add Australian brands so I couldn’t really make it work for me.
My Diet Coach - Weight Loss,552341639,You have to pay,2,I had this app for only a day and I can’t log my dinner because I need a subscription?? If I try it just kicks me out of the app or shows me an advertisement saying I need to pay.
My Diet Coach - Weight Loss,552341639,Loveee🤍,4,"In my opinion I think this is one of the best weight loss apps out there. There are so many options on how and why you want to loose weight following very specific details making it a pretty accurate app. But there is one thing that’s a bit frustrating and it’s that when I try to log what I ate for lunch , dinner etc it just randomly takes me out of the app to my Home Screen, idk if it’s a glitch or not???"
My Diet Coach - Weight Loss,552341639,Really good but expensive,4,"This app is great, and super pretty to look at. The features are really fun and it definitely helps you get a diet specific to you. However a lot of features are premium only which is $7.99 a week."
Mindvalley: Self Development,1108786610,Best mindfulness app on the planet,5,This app is the best companion for meditations and doing the courses when on the go. I love it
Mindvalley: Self Development,1108786610,Learning by the best!,5,"I am an enthusiastic learner, and what drives me the most is learning new things I don't know yet and applying them in my life to make myself and my work better than yesterday. Mindvalley not only allows me this, but thanks to their app, I can just do this on the go! Love it"
Mindvalley: Self Development,1108786610,i’m in love,5,don’t waste your time scrolling on social media absolutely love this app I know my heart and soul to be the best version of myself
Mindvalley: Self Development,1108786610,Technical issues,1,Since the new navigation system this October been having issues. Today my profile is gone with all the completed programs. I’ve logged in with email and alternatively with Apple ID to post on the community and that’s when all the trouble began. So I hope this gets fixed soon. My account is a bit strange at the moment not working properly can’t even see if I can access tech support through the account. Help!!
Mindvalley: Self Development,1108786610,Grateful beyond measure,5,"Ever grateful for coming across MindValley in my instagram feed. Finally finallly listening to Regan Hillyer resonated with me. I had started listening to positive affirmations recently and the last couple of months I started a positive affirmations journal and I just started to write and things have started to appear to manifest in my life without ANY effort then I discovered MindValley and it was exactly what I have been searching for without knowing. I feel a different kind of gratitude, joy, happiness and peace that I have not felt before and the courses are amazing and transformative. I have noticed incredible changes within myself in a short space of time. Thank you 🙏🏽"
"Life Sayings, Daily Motivation",405436143,Pop ups,1,Way too many pop up's. Deleted within 5mins.
"Life Sayings, Daily Motivation",405436143,LOVE IT!!,5,it has some AMAZING sayings. i memorised some :)
"Alarmy: Loud Alarm Clock,Sleep",1163786766,i think im bad at math,5,do i like the app? yes.  does it work consistently? yes.  did i uninstall it in a panic this morning because i couldn’t answer 3 math questions? yes 🌝
"Alarmy: Loud Alarm Clock,Sleep",1163786766,Destroyed my old phone,2,Constantly played when I went out of the house and killed the battery. I’m still going to use it because I don’t get up in the morning without it. 😭
"Alarmy: Loud Alarm Clock,Sleep",1163786766,This app is the best definitely recommended,4,"I am ten years old and I always sleep inbut Alarmy has made waking up so much easier, you can choose your alarm sound and a challenge so when your alarm wakes you up it will give you a challenge witch for me definitely has improved me getting up earlier and happier. Now you may be thinking that this is not your jam but really give it a try it will change your life. A few problems thoe, It is a bit hard to work and it can get confusing so I think there are some thing that need to be fixed but otherwise this app is fantastic definitely use and definitely up to standards 🪼🦭🐝🍉🍒🍇. Please try, I am telling you it will change your life!"
"Alarmy: Loud Alarm Clock,Sleep",1163786766,Good app,5,"This was amazing, it works so well 5/5"
"Alarmy: Loud Alarm Clock,Sleep",1163786766,Absolute Garbage,1,"I’ve never written a review in my life but this app really deserves one, if only to serve a warning to others. My native iPhone app was playing up so I downloaded this one. Morning 1 was ok, but I was a little annoyed it was so difficult to turn off. I don’t have any puzzles to solve or anything I just set a simple alarm, I didn’t realize that the iOS software didn’t allow this app to have a dismiss button on the front side of the Lock Screen, so I had to unlock the phone then navigate to the app, open it, and dismiss the alarm. Morning 2 was this morning and it was the worst morning of my life. The alarm went off and despite all my best efforts I could not turn the alarm off. No matter what I did there was no “dismiss” screen. It was going off its head, my wife screaming at me, silent switch didn’t stop it, turning the volume down was fought by the app turning it back up again. I was really getting annoyed at this point and then my wife kicked me outside. So there I was in my underwear out on the front porch in my underwear swearing at my phone in the freezing cold and rain. Guys, the only way to turn the alarm off was to remove the app from my phone. I must have had the puzzle set to ultimate difficulty, the kind that makes you go outside half naked, that will wake you up. Stay away, if you download this app you must have rocks in your head."
"Routine Planner, Habit Tracker",1450486923,Improve reminders,4,Sometimes it doesn’t remind me of the tasks
"Routine Planner, Habit Tracker",1450486923,Great app,4,This app is super good for organisations especially if you get distracted easily or put things off a lot. There are just a few improvements i can suggest.   Maybe if there could be an option for sub tasks it would be easier to manage. As a student if I can have sub tasks then I can easily organise what work I need to get done for which subjects.  If there could be a free option for multiple routines it would be nice because the limit of 2 routines just isn’t cutting it for me. I have different tuitions and classes which run for different times on different days so it’s hard for me to stick to just the 2 routines. Also because I want different routines for my studies and chores and with just one for both I get mixed up easily.  Thanks!
"Routine Planner, Habit Tracker",1450486923,The motivation I needed,5,Helps motivate me to stay on track and recognise how much time tasks actually take. Used it with my ADHD son this morning and we had a spare 15 mins to play a game together before school and weren’t stressed getting out of the door 🥰 That’s priceless!
"Routine Planner, Habit Tracker",1450486923,It was good,5,Great
"Routine Planner, Habit Tracker",1450486923,Routinery review,4,Should be able to have alarms
FitQuote — Motivation Quotes,578125103,Open,1,It doesn’t open up??
FitQuote — Motivation Quotes,578125103,Perfect😍,5,"Amazing app, helps keep me motivated everyday with my fitness programs and the quotes can be very relatable on certain days 😊"
FitQuote — Motivation Quotes,578125103,Nice app,4,Great inspiration every day. Quotes can appear directly onto apple watch too. Good app!
FitQuote — Motivation Quotes,578125103,Inspirational,5,I look forward to my daily inspirational quotes.
FitQuote — Motivation Quotes,578125103,👍🏼,4,👍🏼
Forest: Focus for Productivity,866450515,Always crushed because of server error,1,"Always stuck in loading the Challenge page. Wait for more than half an hour and it shows “ server error, try again later” . Trash app. Waste my money"
Forest: Focus for Productivity,866450515,Amazing app,5,Good for focusing and getting off the phone
Forest: Focus for Productivity,866450515,Not worth it. Do not download.,1,Wouldn’t recommend this app. If it were free it could be okay but don’t know why it has such a high price tag for what it provides.  There are better free productivity apps out there.  The app even has further in-app purchases which are pushed so the greedy developers can profit more. You wouldn’t think this paid app would make you purchase items to make a prettier forest.  Customer support takes extremely long to respond also so you’d better pray you have no issues with your download.  0/10 for its pricing
Forest: Focus for Productivity,866450515,Stop pestering me to update!,1,"I am so close to uninstalling the app. I will update the app if I wish to. I don’t want whatever damn AI stuff they talked about adding. The app works fine as it is and I will never accept the prompt to update no matter how many times it gets in my face. Do better, Forest."
Forest: Focus for Productivity,866450515,Works most of the time,3,There are bugs that prevent apps from being blocked and editing the allow list leads to blank white screens
Happy Scale,532430574,"No nonsense, easy to use",5,Well designed app with lots of features!
Happy Scale,532430574,Awesome app,5,"I’ve been using this for years. It has helped me lose weight in a sensible manner, with its feature of being able to reduce a large number down in to small goals."
Happy Scale,532430574,My fav weight loss tracker,5,"I have had this app for several years now. The features make it fun and engaging to track my weight but also gives me very solids predictions. It makes weigh-in’s fun! Highly recommend at least giving the free version a try, and I’m sure you’ll enjoy it so much you’ll want the full version too. Happy Scaling!"
Happy Scale,532430574,Happiness Log,5,Works a treat
Happy Scale,532430574,A motivational way to view and analyse weight data already in Apple Health,4,"I really enjoy using Happy Scale and am a paid subscriber. It has great features to analyse the weight data in Apple Health, celebrate progress and show the predicted path to hitting your target (be that to go up or down). I find it really motivating to stay on track with my goals. Minus one star because the sync between devices uses Dropbox instead of iCloud, which on an iPhone/iPad app is as dumb as a box of hammers."
Fitness Buddy+ Gym Workout Log,443646748,Fix you damn App,1,"Very long time user of full paid version. Growing increasingly frustrated of the bugs after every update.  Test you damn update prior. Been at least three days with bunch of new bugs, sort it out quick or lose this customer."
Fitness Buddy+ Gym Workout Log,443646748,Mostly everything I need,4,This app is more than adequate for what I need in terms of fitness and strength training. It's easy to navigate however when I want to add a new exercise to my workout it doesn’t save it in the following workouts which is annoying. Also the app will decide to close near the end of a workout at times and is a bug that requires fixing.
Fitness Buddy+ Gym Workout Log,443646748,Lots of annoying updates,2,"Latest update is buggy and a lot of free features have now been moved to subscription only. Whenever the app is fixed, another update always seems to ruin it one way or another."
Fitness Buddy+ Gym Workout Log,443646748,Not so great,3,"This app was great right up until I have to go premium to open any of the workouts, I did pay for this app it should still work without having to subscribe to a more expensive version! I’m very disappointed."
Fitness Buddy+ Gym Workout Log,443646748,Brilliant,5,Used it for years.  Does everything you need and more.
Relax And Sleep Well Hypnosis,412690467,Amazing use of colours,5,I love choosing the meditation based on the colour that seems to fit best. Thank you for this beautiful creation and keep them coming 🙏🏼
Relax And Sleep Well Hypnosis,412690467,I love Glenn 💖✨,5,"I’ve listened to him for 13 years. A soothing, calm & hypnotic voice. I fall asleep every night listening to him without fail."
Relax And Sleep Well Hypnosis,412690467,"Best Mind, Body & Soul Health APP EVER!! 💯",5,"I have used this app for many years now for various proposes like sleep, relaxation, energy, grief, etc. I recommend this app whenever relevant including family, friends, colleagues, and clients. As a therapist I like to share valuable resources and this app is my absolute favourite hands down! Thank you app team, for everything that you all do to help people and make the world a better space. 🫶🏽🙌🏼♾️🩵🌱"
Relax And Sleep Well Hypnosis,412690467,Amazing,5,This is the only product that magically moves me to sleepy time. Thank you Thank you Thank you.
Relax And Sleep Well Hypnosis,412690467,Love it,5,The app sends me to sleep when others cannot
DDP Yoga Fitness & Motivation,767128066,Great!,4,Enjoy using the app and the workouts
DDP Yoga Fitness & Motivation,767128066,First fitness program i can stick with,5,Not overwhelming and understands the level people start at
DDP Yoga Fitness & Motivation,767128066,Great App,5,Been using for Years. So many great workouts. Keeps me in shape as I get older
DDP Yoga Fitness & Motivation,767128066,Highly recommend,5,Amazing
DDP Yoga Fitness & Motivation,767128066,Outstanding!,5,"Fantastic, comprehensive app with everything you need to reach your fitness goals."
Activations: Daily Motivation,1520094701,Listen to change your life,5,"I’ve been using activations since it begun, prior to that Mimis meditations via her website. The evolution of this app has been blissful to watch, because the app itself enhances your personal evolution. Fundamentally, if you want to change, you need to change your energy. This app does that for you, no matter what aspects of life/& life you are wanting to create for yourself, this app helps you do so. It has so many different categories, it’s a one stop shop that can active your energy in all kinds of scenarios. The music and the spoken words of Mimi instantly shifts your energy to a higher state. There is no other audio that compares to it.I’m so grateful this app exists and I know you will be to once you try it, you won’t go back. ❤️❤️"
Activations: Daily Motivation,1520094701,Life changing and well worth the investment,5,"This has literally changed my life which sounds cliche but it is so true. Still requires the effort of showing up every day and listening to an activation but once you get into that habit it is addictive! I love how is it is to incorporate into every single day of my life. It doesn’t require sitting in silence on your own which is just not possible all the time as a mum but to be able to pop on a meditation during a workout, cooking, cleaning, while driving it just really takes all the boxes it is well worth the investment."
Activations: Daily Motivation,1520094701,Cancelled and was still charged,1,"I signed up for the free trial, was really unimpressed with the activations and tried to cancel. It’s super unclear how to do this so I emailed and sent a message. Had one response with vague instructions and managed to cancel. I was then still charged once the free trial was over!"
Activations: Daily Motivation,1520094701,I never do this,5,"This is the first review I’ve ever left on Apple Store. And I’ve used Apple for years. That must say a lot?? Anyway- I’ve also never paid a yearly subs for an app that cost me more than $35. I don’t even meditate!   But for some reason, I just can’t stop listening to activations. It’s just addicting in the best way possible. Try it, you won’t regret it :)"
Activations: Daily Motivation,1520094701,Phenomenal but unaffordable,5,"About a week into my superman app and I don’t think I’ve use an app so intensely in such a short space of time.  I’m making the most of it, as an Aussie girl it’s just so unaffordable which breaks my heart."
Liven: Discover yourself,6450840109,Scam,1,"I signed up to check this out, they have debited my card $40 USD per month for the past 5 months and don’t respond to emails, no support. Do not give them your card details whatever you do. Also, fantastic if you love to read novels of information. There’s not much else."
Liven: Discover yourself,6450840109,No reminders after trial,2,The app itself was just ok - but I never got a welcome email or details on the subscription until after I cancelled when I saw the aud $60+ that came out of my account  Way over priced for what it provides .
Liven: Discover yourself,6450840109,Fixing me!,5,I’m getting there and this app will help me
Liven: Discover yourself,6450840109,Great,5,Help in a hard time
Liven: Discover yourself,6450840109,Liven,4,4
"Journey - Diary, Journal",1300202543,Love this app,5,Great journal app it has everything you could want in a journal.
"Journey - Diary, Journal",1300202543,Not sure what to make of this App.,3,"I’ve had it for a week. Typing new journal entries is like using an early wordprocessor.  Basic functions have to hunted down before you can use them - IF THEY WORK.  Delete one word and you lose the paragraph.  Try to insert a picture from Photos and you have an invisible thing, you can’t delete.  Try to navigate with the arrow keys and the cursor moves soooo slowly, that it’s quicker to resort to the track-pad.  I did managed to cutNpaste previous entries from Apple’s iPhone Journal and I’m wondering if the App is too full, which does not bode well for long term use.  I want this App to work, as it is suppose to work across iPhone, iPad & iMac.  There’s more, but who’s interested?  Signed, Frustrated:("
"Journey - Diary, Journal",1300202543,Great app,5,Helping with reflections and putting goals Into perspective.
"Journey - Diary, Journal",1300202543,Great tool,5,Love the simplicity of this tool. Easy and simple functionality's.
"Journey - Diary, Journal",1300202543,👍,5,寫日記很方便！👍👍👍
"Simple Habit Sleep, Meditation",1093360165,Simply habbts,5,It is a good app for bed
"Simple Habit Sleep, Meditation",1093360165,Goood,5,I have to stress now thanks to this app
"Simple Habit Sleep, Meditation",1093360165,Love it!,5,"Although i dont have premium the app is still fantastic! There is a bunch of free stuff, meditations and things like that. And personally these have really helped me and I’ve benefited heaps from the app. I would 110% recommend this app to anyone and everyone. And it’s a great app if you’re like me and can’t for whatever reason pay for a subscription!"
"Simple Habit Sleep, Meditation",1093360165,LOVE THIS APP,5,When I downloaded this app I had no idea how much I would like it!!! I have had absolutely no problems with it! 😍😍😍😍
"Simple Habit Sleep, Meditation",1093360165,Sound keeps dropping out,1,I just purchased this app and tried a few different yoga videos. The sound kept dropping out. I’d pause the video toggle the mute on and off. I would get it to work again but always it would fail with the audio again and again. It had a very stress inducing affect. My phone is less than 6 months old.
Habio: Habit Tracker & Planner,1517360968,Good,5,Hello! Using Habio has helped me develop routines that I've been trying to establish for years. This app really works!
Habio: Habit Tracker & Planner,1517360968,Waste of money,1,Really basic boring app with no helpful features. Wouldn’t even get it again if it was free. False advertising about things it clearly doesn’t offer.
Habio: Habit Tracker & Planner,1517360968,Rip off,1,The auto subscription charged me over $100. This is on top of the $14 for the trial. They do not send out reminders of when an auto subscription is due. They are taking advantage of people with ADHD who struggle with executive function.  Also the app is slow and not user friendly. Do not download! It’s a rip off
Habio: Habit Tracker & Planner,1517360968,Absolute thieves,1,They make it ridiculously hard to unsubscribe and fleece your hard ofyour hard earned dollars for nothing
Habio: Habit Tracker & Planner,1517360968,SCAM,1,"DO NOT PURCHASE ANYTHING FROM THIS! And beware of the “free trial” an absolute scam of an app that once in - good luck getting out. Not connected to Apple subscriptions, to unsubscribe they make you jump through hoops and their service response takes weeks. They have a laundry list of ways you can request a refund which is a SCAM SCAM SCAM RUN AWAY. The app is also so detailed requiring a lot of input and navigates not so clearly, that in hindsight anyone with ADHD/ADD would not benefit from this setup. Feels ai created and managed. Highly do not recommend."
ThinkUp-Daily Affirmations app,906660772,Good tool,4,"I use this app nearly everyday and it is easy to use. It could be improved by having a filter that stays where you left it, rather than defaulting back to #Allaffirmations every day, and a streak counter that works. I have a daily streak counter of 1, day after day after day. But if those things are not important to you, this app might be for you."
ThinkUp-Daily Affirmations app,906660772,Outstanding!,5,As someone who’s just recently embraced the practice of affirmations - this App has made it so easy to implement and practice. The features surprised me. You won’t regret getting this.
